card_display,week,actual_price,predicted_price,model
Bandle Tree,2026-01-19,0.11,0.1422,ARIMA
Bandle Tree,2026-01-19,0.11,0.1237,Lasso
Bandle Tree,2026-01-19,0.11,0.1316,Prophet
Bandle Tree,2026-01-19,0.11,0.115,RandomForest
Bandle Tree,2026-01-19,0.11,0.1398,Ridge
Bandle Tree,2026-01-19,0.11,0.1282,XGBoost
Bandle Tree,2026-01-26,0.12,0.1395,ARIMA
Bandle Tree,2026-01-26,0.12,0.1066,Lasso
Bandle Tree,2026-01-26,0.12,0.1334,Prophet
Bandle Tree,2026-01-26,0.12,0.1203,RandomForest
Bandle Tree,2026-01-26,0.12,0.1324,Ridge
Bandle Tree,2026-01-26,0.12,0.1195,XGBoost
Bandle Tree,2026-02-02,0.17,0.1415,ARIMA
Bandle Tree,2026-02-02,0.17,0.1322,Lasso
Bandle Tree,2026-02-02,0.17,0.1352,Prophet
Bandle Tree,2026-02-02,0.17,0.1525,RandomForest
Bandle Tree,2026-02-02,0.17,0.1483,Ridge
Bandle Tree,2026-02-02,0.17,0.1324,XGBoost
Bandle Tree,2026-02-09,0.14,0.149,ARIMA
Bandle Tree,2026-02-09,0.14,0.1963,Lasso
Bandle Tree,2026-02-09,0.14,0.1595,Prophet
Bandle Tree,2026-02-09,0.14,0.1554,RandomForest
Bandle Tree,2026-02-09,0.14,0.1687,Ridge
Bandle Tree,2026-02-09,0.14,0.1576,XGBoost
Bandle Tree,2026-02-16,0.17,0.1432,ARIMA
Bandle Tree,2026-02-16,0.17,0.1395,Lasso
Bandle Tree,2026-02-16,0.17,0.1613,Prophet
Bandle Tree,2026-02-16,0.17,0.159,RandomForest
Bandle Tree,2026-02-16,0.17,0.1476,Ridge
Bandle Tree,2026-02-16,0.17,0.1542,XGBoost
Bandle Tree,2026-02-23,0.19,0.1487,ARIMA
Bandle Tree,2026-02-23,0.19,0.1933,Lasso
Bandle Tree,2026-02-23,0.19,0.163,Prophet
Bandle Tree,2026-02-23,0.19,0.1681,RandomForest
Bandle Tree,2026-02-23,0.19,0.2016,Ridge
Bandle Tree,2026-02-23,0.19,0.1697,XGBoost
Bandle Tree,2026-03-02,0.19,0.1445,ARIMA
Bandle Tree,2026-03-02,0.19,0.2123,Lasso
Bandle Tree,2026-03-02,0.19,0.1648,Prophet
Bandle Tree,2026-03-02,0.19,0.198,RandomForest
Bandle Tree,2026-03-02,0.19,0.2221,Ridge
Bandle Tree,2026-03-02,0.19,0.2018,XGBoost
Bandle Tree,2026-03-09,0.19,0.1445,ARIMA
Bandle Tree,2026-03-09,0.19,0.2099,Lasso
Bandle Tree,2026-03-09,0.19,0.1666,Prophet
Bandle Tree,2026-03-09,0.19,0.1968,RandomForest
Bandle Tree,2026-03-09,0.19,0.2345,Ridge
Bandle Tree,2026-03-09,0.19,0.1971,XGBoost
"Bard, Mercurial (Rare)",2026-02-16,0.21,0.1643,Lasso
"Bard, Mercurial (Rare)",2026-02-16,0.21,0.2097,RandomForest
"Bard, Mercurial (Rare)",2026-02-16,0.21,0.178,Ridge
"Bard, Mercurial (Rare)",2026-02-16,0.21,0.2264,XGBoost
"Bard, Mercurial (Rare)",2026-02-23,0.25,0.1913,Lasso
"Bard, Mercurial (Rare)",2026-02-23,0.25,0.1992,RandomForest
"Bard, Mercurial (Rare)",2026-02-23,0.25,0.3233,Ridge
"Bard, Mercurial (Rare)",2026-02-23,0.25,0.2607,XGBoost
"Bard, Mercurial (Rare)",2026-03-02,0.22,0.2483,Lasso
"Bard, Mercurial (Rare)",2026-03-02,0.22,0.244,RandomForest
"Bard, Mercurial (Rare)",2026-03-02,0.22,0.236,Ridge
"Bard, Mercurial (Rare)",2026-03-02,0.22,0.2611,XGBoost
"Bard, Mercurial (Rare)",2026-03-09,0.22,0.206,Lasso
"Bard, Mercurial (Rare)",2026-03-09,0.22,0.2073,RandomForest
"Bard, Mercurial (Rare)",2026-03-09,0.22,0.1942,Ridge
"Bard, Mercurial (Rare)",2026-03-09,0.22,0.2212,XGBoost
"Bard, Mercurial (Showcase)",2026-02-23,54.67,59.7903,Lasso
"Bard, Mercurial (Showcase)",2026-02-23,589.6067,559.9772,Lasso
"Bard, Mercurial (Showcase)",2026-02-23,54.67,52.2444,RandomForest
"Bard, Mercurial (Showcase)",2026-02-23,589.6067,307.3047,RandomForest
"Bard, Mercurial (Showcase)",2026-02-23,54.67,55.0109,Ridge
"Bard, Mercurial (Showcase)",2026-02-23,589.6067,574.3839,Ridge
"Bard, Mercurial (Showcase)",2026-02-23,54.67,58.9176,XGBoost
"Bard, Mercurial (Showcase)",2026-02-23,589.6067,148.7605,XGBoost
"Bard, Mercurial (Showcase)",2026-03-02,47.87,51.5432,Lasso
"Bard, Mercurial (Showcase)",2026-03-02,586.05,545.8337,Lasso
"Bard, Mercurial (Showcase)",2026-03-02,47.87,56.7493,RandomForest
"Bard, Mercurial (Showcase)",2026-03-02,586.05,307.1416,RandomForest
"Bard, Mercurial (Showcase)",2026-03-02,47.87,51.3587,Ridge
"Bard, Mercurial (Showcase)",2026-03-02,586.05,568.8889,Ridge
"Bard, Mercurial (Showcase)",2026-03-02,47.87,45.4411,XGBoost
"Bard, Mercurial (Showcase)",2026-03-02,586.05,142.095,XGBoost
"Bard, Mercurial (Showcase)",2026-03-09,45.39,45.3665,Lasso
"Bard, Mercurial (Showcase)",2026-03-09,586.05,544.8882,Lasso
"Bard, Mercurial (Showcase)",2026-03-09,45.39,53.0245,RandomForest
"Bard, Mercurial (Showcase)",2026-03-09,586.05,310.3852,RandomForest
"Bard, Mercurial (Showcase)",2026-03-09,45.39,46.7167,Ridge
"Bard, Mercurial (Showcase)",2026-03-09,586.05,574.0527,Ridge
"Bard, Mercurial (Showcase)",2026-03-09,45.39,42.187,XGBoost
"Bard, Mercurial (Showcase)",2026-03-09,586.05,143.161,XGBoost
Battering Ram,2026-02-16,0.26,0.3022,Lasso
Battering Ram,2026-02-16,0.26,0.3493,RandomForest
Battering Ram,2026-02-16,0.26,0.2562,Ridge
Battering Ram,2026-02-16,0.26,0.3057,XGBoost
Battering Ram,2026-02-23,0.2133,0.2275,Lasso
Battering Ram,2026-02-23,0.2133,0.2236,RandomForest
Battering Ram,2026-02-23,0.2133,0.4341,Ridge
Battering Ram,2026-02-23,0.2133,0.248,XGBoost
Battering Ram,2026-03-02,0.205,0.1925,Lasso
Battering Ram,2026-03-02,0.205,0.2105,RandomForest
Battering Ram,2026-03-02,0.205,0.269,Ridge
Battering Ram,2026-03-02,0.205,0.2262,XGBoost
Battering Ram,2026-03-09,0.23,0.1956,Lasso
Battering Ram,2026-03-09,0.23,0.1983,RandomForest
Battering Ram,2026-03-09,0.23,0.2396,Ridge
Battering Ram,2026-03-09,0.23,0.1993,XGBoost
Battle Mistress (Rare),2026-02-16,0.1567,0.1331,Lasso
Battle Mistress (Rare),2026-02-16,0.1567,0.1575,RandomForest
Battle Mistress (Rare),2026-02-16,0.1567,0.2566,Ridge
Battle Mistress (Rare),2026-02-16,0.1567,0.1755,XGBoost
Battle Mistress (Rare),2026-02-23,0.13,0.1498,Lasso
Battle Mistress (Rare),2026-02-23,0.13,0.1616,RandomForest
Battle Mistress (Rare),2026-02-23,0.13,0.227,Ridge
Battle Mistress (Rare),2026-02-23,0.13,0.1982,XGBoost
Battle Mistress (Rare),2026-03-02,0.16,0.124,Lasso
Battle Mistress (Rare),2026-03-02,0.16,0.119,RandomForest
Battle Mistress (Rare),2026-03-02,0.16,0.1188,Ridge
Battle Mistress (Rare),2026-03-02,0.16,0.1396,XGBoost
Battle Mistress (Rare),2026-03-09,0.16,0.1778,Lasso
Battle Mistress (Rare),2026-03-09,0.16,0.1591,RandomForest
Battle Mistress (Rare),2026-03-09,0.16,0.1496,Ridge
Battle Mistress (Rare),2026-03-09,0.16,0.1578,XGBoost
Battle Mistress (Showcase),2026-02-23,79.22,86.2141,Lasso
Battle Mistress (Showcase),2026-02-23,79.22,104.0496,RandomForest
Battle Mistress (Showcase),2026-02-23,79.22,101.673,Ridge
Battle Mistress (Showcase),2026-02-23,79.22,88.9215,XGBoost
Battle Mistress (Showcase),2026-03-02,66.435,75.3162,Lasso
Battle Mistress (Showcase),2026-03-02,66.435,101.3598,RandomForest
Battle Mistress (Showcase),2026-03-02,66.435,73.5698,Ridge
Battle Mistress (Showcase),2026-03-02,66.435,73.4651,XGBoost
Battle Mistress (Showcase),2026-03-09,62.56,63.3632,Lasso
Battle Mistress (Showcase),2026-03-09,62.56,82.6293,RandomForest
Battle Mistress (Showcase),2026-03-09,62.56,63.7262,Ridge
Battle Mistress (Showcase),2026-03-09,62.56,70.104,XGBoost
Beast Below,2026-02-09,0.09,0.0837,Lasso
Beast Below,2026-02-09,0.09,0.0921,RandomForest
Beast Below,2026-02-09,0.09,0.0895,Ridge
Beast Below,2026-02-09,0.09,0.0934,XGBoost
Beast Below,2026-02-16,0.0767,0.0727,Lasso
Beast Below,2026-02-16,0.0767,0.0816,RandomForest
Beast Below,2026-02-16,0.0767,0.0733,Ridge
Beast Below,2026-02-16,0.0767,0.0914,XGBoost
Beast Below,2026-02-23,0.08,0.0609,Lasso
Beast Below,2026-02-23,0.08,0.0648,RandomForest
Beast Below,2026-02-23,0.08,0.0727,Ridge
Beast Below,2026-02-23,0.08,0.0757,XGBoost
Beast Below,2026-03-02,0.115,0.0766,Lasso
Beast Below,2026-03-02,0.115,0.0685,RandomForest
Beast Below,2026-03-02,0.115,0.099,Ridge
Beast Below,2026-03-02,0.115,0.0771,XGBoost
Beast Below,2026-03-09,0.12,0.1343,Lasso
Beast Below,2026-03-09,0.12,0.1123,RandomForest
Beast Below,2026-03-09,0.12,0.1139,Ridge
Beast Below,2026-03-09,0.12,0.1126,XGBoost
Bellows Breath,2026-02-16,1.885,1.7759,Lasso
Bellows Breath,2026-02-16,1.885,1.8444,RandomForest
Bellows Breath,2026-02-16,1.885,1.6914,Ridge
Bellows Breath,2026-02-16,1.885,1.9654,XGBoost
Bellows Breath,2026-02-23,1.1633,1.8197,Lasso
Bellows Breath,2026-02-23,1.1633,1.8083,RandomForest
Bellows Breath,2026-02-23,1.1633,2.757,Ridge
Bellows Breath,2026-02-23,1.1633,2.6701,XGBoost
Bellows Breath,2026-03-02,1.235,1.0947,Lasso
Bellows Breath,2026-03-02,1.235,0.8136,RandomForest
Bellows Breath,2026-03-02,1.235,1.0367,Ridge
Bellows Breath,2026-03-02,1.235,0.505,XGBoost
Bellows Breath,2026-03-09,1.21,1.2133,Lasso
Bellows Breath,2026-03-09,1.21,0.962,RandomForest
Bellows Breath,2026-03-09,1.21,1.3748,Ridge
Bellows Breath,2026-03-09,1.21,0.8226,XGBoost
Bilgewater Bully,2025-12-29,0.035,0.028,ARIMA
Bilgewater Bully,2025-12-29,0.035,0.0223,Lasso
Bilgewater Bully,2025-12-29,0.035,0.0339,Prophet
Bilgewater Bully,2025-12-29,0.035,0.0404,RandomForest
Bilgewater Bully,2025-12-29,0.035,0.0,Ridge
Bilgewater Bully,2025-12-29,0.035,0.0471,XGBoost
Bilgewater Bully,2026-01-05,0.03,0.0315,ARIMA
Bilgewater Bully,2026-01-05,0.03,0.015,Lasso
Bilgewater Bully,2026-01-05,0.03,0.0325,Prophet
Bilgewater Bully,2026-01-05,0.03,0.0344,RandomForest
Bilgewater Bully,2026-01-05,0.03,0.0,Ridge
Bilgewater Bully,2026-01-05,0.03,0.0472,XGBoost
Bilgewater Bully,2026-01-12,0.03,0.029,ARIMA
Bilgewater Bully,2026-01-12,0.03,0.0215,Lasso
Bilgewater Bully,2026-01-12,0.03,0.0272,Prophet
Bilgewater Bully,2026-01-12,0.03,0.0311,RandomForest
Bilgewater Bully,2026-01-12,0.03,0.0233,Ridge
Bilgewater Bully,2026-01-12,0.03,0.0434,XGBoost
Bilgewater Bully,2026-01-19,0.03,0.029,ARIMA
Bilgewater Bully,2026-01-19,0.03,0.0313,Lasso
Bilgewater Bully,2026-01-19,0.03,0.0257,Prophet
Bilgewater Bully,2026-01-19,0.03,0.0302,RandomForest
Bilgewater Bully,2026-01-19,0.03,0.0255,Ridge
Bilgewater Bully,2026-01-19,0.03,0.0415,XGBoost
Bilgewater Bully,2026-01-26,0.02,0.029,ARIMA
Bilgewater Bully,2026-01-26,0.02,0.0346,Lasso
Bilgewater Bully,2026-01-26,0.02,0.0242,Prophet
Bilgewater Bully,2026-01-26,0.02,0.0239,RandomForest
Bilgewater Bully,2026-01-26,0.02,0.033,Ridge
Bilgewater Bully,2026-01-26,0.02,0.0415,XGBoost
Bilgewater Bully,2026-02-02,0.02,0.024,ARIMA
Bilgewater Bully,2026-02-02,0.02,0.013,Lasso
Bilgewater Bully,2026-02-02,0.02,0.0228,Prophet
Bilgewater Bully,2026-02-02,0.02,0.0213,RandomForest
Bilgewater Bully,2026-02-02,0.02,0.0393,Ridge
Bilgewater Bully,2026-02-02,0.02,0.0354,XGBoost
Bilgewater Bully,2026-02-09,0.02,0.024,ARIMA
Bilgewater Bully,2026-02-09,0.02,0.0254,Lasso
Bilgewater Bully,2026-02-09,0.02,0.025,Prophet
Bilgewater Bully,2026-02-09,0.02,0.0238,RandomForest
Bilgewater Bully,2026-02-09,0.02,0.0202,Ridge
Bilgewater Bully,2026-02-09,0.02,0.0414,XGBoost
Bilgewater Bully,2026-02-16,0.03,0.024,ARIMA
Bilgewater Bully,2026-02-16,0.03,0.0287,Lasso
Bilgewater Bully,2026-02-16,0.03,0.0235,Prophet
Bilgewater Bully,2026-02-16,0.03,0.0288,RandomForest
Bilgewater Bully,2026-02-16,0.03,0.0247,Ridge
Bilgewater Bully,2026-02-16,0.03,0.0413,XGBoost
Bilgewater Bully,2026-02-23,0.0533,0.029,ARIMA
Bilgewater Bully,2026-02-23,0.0533,0.0652,Lasso
Bilgewater Bully,2026-02-23,0.0533,0.0221,Prophet
Bilgewater Bully,2026-02-23,0.0533,0.0314,RandomForest
Bilgewater Bully,2026-02-23,0.0533,0.0211,Ridge
Bilgewater Bully,2026-02-23,0.0533,0.044,XGBoost
Bilgewater Bully,2026-03-02,0.06,0.0285,ARIMA
Bilgewater Bully,2026-03-02,0.06,0.106,Lasso
Bilgewater Bully,2026-03-02,0.06,0.0206,Prophet
Bilgewater Bully,2026-03-02,0.06,0.0595,RandomForest
Bilgewater Bully,2026-03-02,0.06,0.0406,Ridge
Bilgewater Bully,2026-03-02,0.06,0.0642,XGBoost
Bilgewater Bully,2026-03-09,0.06,0.0282,ARIMA
Bilgewater Bully,2026-03-09,0.06,0.085,Lasso
Bilgewater Bully,2026-03-09,0.06,0.0191,Prophet
Bilgewater Bully,2026-03-09,0.06,0.0641,RandomForest
Bilgewater Bully,2026-03-09,0.06,0.0863,Ridge
Bilgewater Bully,2026-03-09,0.06,0.0608,XGBoost
Black Market Broker,2026-02-23,0.055,0.0564,Lasso
Black Market Broker,2026-02-23,0.055,0.0625,RandomForest
Black Market Broker,2026-02-23,0.055,0.038,Ridge
Black Market Broker,2026-02-23,0.055,0.0671,XGBoost
Black Market Broker,2026-03-02,0.05,0.0351,Lasso
Black Market Broker,2026-03-02,0.05,0.0599,RandomForest
Black Market Broker,2026-03-02,0.05,0.0565,Ridge
Black Market Broker,2026-03-02,0.05,0.065,XGBoost
Black Market Broker,2026-03-09,0.04,0.0375,Lasso
Black Market Broker,2026-03-09,0.04,0.055,RandomForest
Black Market Broker,2026-03-09,0.04,0.0477,Ridge
Black Market Broker,2026-03-09,0.04,0.0638,XGBoost
Blade Dancer (Rare),2026-02-09,0.17,1.1579,Lasso
Blade Dancer (Rare),2026-02-09,0.17,0.5531,RandomForest
Blade Dancer (Rare),2026-02-09,0.17,0.686,Ridge
Blade Dancer (Rare),2026-02-09,0.17,0.3095,XGBoost
Blade Dancer (Rare),2026-02-16,0.17,0.1247,Lasso
Blade Dancer (Rare),2026-02-16,0.17,0.168,RandomForest
Blade Dancer (Rare),2026-02-16,0.17,0.2059,Ridge
Blade Dancer (Rare),2026-02-16,0.17,0.1653,XGBoost
Blade Dancer (Rare),2026-02-23,0.125,0.1721,Lasso
Blade Dancer (Rare),2026-02-23,0.125,0.1656,RandomForest
Blade Dancer (Rare),2026-02-23,0.125,0.3613,Ridge
Blade Dancer (Rare),2026-02-23,0.125,0.2652,XGBoost
Blade Dancer (Rare),2026-03-02,0.16,0.118,Lasso
Blade Dancer (Rare),2026-03-02,0.16,0.1212,RandomForest
Blade Dancer (Rare),2026-03-02,0.16,0.1298,Ridge
Blade Dancer (Rare),2026-03-02,0.16,0.1606,XGBoost
Blade Dancer (Rare),2026-03-09,0.16,0.1842,Lasso
Blade Dancer (Rare),2026-03-09,0.16,0.1632,RandomForest
Blade Dancer (Rare),2026-03-09,0.16,0.1654,Ridge
Blade Dancer (Rare),2026-03-09,0.16,0.1609,XGBoost
Blade Dancer (Showcase),2026-02-23,201.08,216.1493,Lasso
Blade Dancer (Showcase),2026-02-23,201.08,109.8074,RandomForest
Blade Dancer (Showcase),2026-02-23,201.08,215.422,Ridge
Blade Dancer (Showcase),2026-02-23,201.08,145.8033,XGBoost
Blade Dancer (Showcase),2026-03-02,186.495,189.4487,Lasso
Blade Dancer (Showcase),2026-03-02,186.495,109.0965,RandomForest
Blade Dancer (Showcase),2026-03-02,186.495,187.0805,Ridge
Blade Dancer (Showcase),2026-03-02,186.495,132.7058,XGBoost
Blade Dancer (Showcase),2026-03-09,163.4,176.7944,Lasso
Blade Dancer (Showcase),2026-03-09,163.4,108.8297,RandomForest
Blade Dancer (Showcase),2026-03-09,163.4,184.2572,Ridge
Blade Dancer (Showcase),2026-03-09,163.4,135.8802,XGBoost
Blade of the Ruined King,2026-02-09,5.25,9.4663,Lasso
Blade of the Ruined King,2026-02-09,5.25,6.1557,RandomForest
Blade of the Ruined King,2026-02-09,5.25,9.3979,Ridge
Blade of the Ruined King,2026-02-09,5.25,5.6613,XGBoost
Blade of the Ruined King,2026-02-16,4.455,4.945,Lasso
Blade of the Ruined King,2026-02-16,4.455,4.3749,RandomForest
Blade of the Ruined King,2026-02-16,4.455,4.2077,Ridge
Blade of the Ruined King,2026-02-16,4.455,4.5371,XGBoost
Blade of the Ruined King,2026-02-23,3.57,4.2862,Lasso
Blade of the Ruined King,2026-02-23,3.57,4.3466,RandomForest
Blade of the Ruined King,2026-02-23,3.57,4.7952,Ridge
Blade of the Ruined King,2026-02-23,3.57,3.4075,XGBoost
Blade of the Ruined King,2026-03-02,2.865,3.4417,Lasso
Blade of the Ruined King,2026-03-02,2.865,2.6642,RandomForest
Blade of the Ruined King,2026-03-02,2.865,3.4538,Ridge
Blade of the Ruined King,2026-03-02,2.865,3.2347,XGBoost
Blade of the Ruined King,2026-03-09,4.66,2.7753,Lasso
Blade of the Ruined King,2026-03-09,4.66,1.8991,RandomForest
Blade of the Ruined King,2026-03-09,4.66,2.8688,Ridge
Blade of the Ruined King,2026-03-09,4.66,2.7863,XGBoost
Blast Corps Cadet,2026-02-09,0.125,0.0635,Lasso
Blast Corps Cadet,2026-02-09,0.125,0.1028,RandomForest
Blast Corps Cadet,2026-02-09,0.125,0.0901,Ridge
Blast Corps Cadet,2026-02-09,0.125,0.0916,XGBoost
Blast Corps Cadet,2026-02-16,0.1167,0.135,Lasso
Blast Corps Cadet,2026-02-16,0.1167,0.1161,RandomForest
Blast Corps Cadet,2026-02-16,0.1167,0.1073,Ridge
Blast Corps Cadet,2026-02-16,0.1167,0.1201,XGBoost
Blast Corps Cadet,2026-02-23,0.09,0.104,Lasso
Blast Corps Cadet,2026-02-23,0.09,0.1091,RandomForest
Blast Corps Cadet,2026-02-23,0.09,0.1113,Ridge
Blast Corps Cadet,2026-02-23,0.09,0.1137,XGBoost
Blast Corps Cadet,2026-03-02,0.09,0.0736,Lasso
Blast Corps Cadet,2026-03-02,0.09,0.0964,RandomForest
Blast Corps Cadet,2026-03-02,0.09,0.1251,Ridge
Blast Corps Cadet,2026-03-02,0.09,0.0927,XGBoost
Blast Corps Cadet,2026-03-09,0.1,0.088,Lasso
Blast Corps Cadet,2026-03-09,0.1,0.1014,RandomForest
Blast Corps Cadet,2026-03-09,0.1,0.1265,Ridge
Blast Corps Cadet,2026-03-09,0.1,0.093,XGBoost
Blast Of Power,2026-01-05,11.2033,0.0,ARIMA
Blast Of Power,2026-01-05,11.2033,12.5815,Lasso
Blast Of Power,2026-01-05,11.2033,11.3655,Prophet
Blast Of Power,2026-01-05,11.2033,11.0757,RandomForest
Blast Of Power,2026-01-05,11.2033,10.3775,Ridge
Blast Of Power,2026-01-05,11.2033,11.0088,XGBoost
Blast Of Power,2026-01-12,9.61,11.2033,ARIMA
Blast Of Power,2026-01-12,9.61,10.757,Lasso
Blast Of Power,2026-01-12,9.61,9.4464,Prophet
Blast Of Power,2026-01-12,9.61,9.3209,RandomForest
Blast Of Power,2026-01-12,9.61,10.6409,Ridge
Blast Of Power,2026-01-12,9.61,8.9404,XGBoost
Blast Of Power,2026-01-19,8.885,8.4434,ARIMA
Blast Of Power,2026-01-19,8.885,9.2758,Lasso
Blast Of Power,2026-01-19,8.885,8.2852,Prophet
Blast Of Power,2026-01-19,8.885,8.6569,RandomForest
Blast Of Power,2026-01-19,8.885,9.2566,Ridge
Blast Of Power,2026-01-19,8.885,8.7242,XGBoost
Blast Of Power,2026-01-26,6.8667,8.3541,ARIMA
Blast Of Power,2026-01-26,6.8667,8.6399,Lasso
Blast Of Power,2026-01-26,6.8667,7.1239,Prophet
Blast Of Power,2026-01-26,6.8667,7.3215,RandomForest
Blast Of Power,2026-01-26,6.8667,8.771,Ridge
Blast Of Power,2026-01-26,6.8667,7.3883,XGBoost
Blast Of Power,2026-02-02,5.455,5.3889,ARIMA
Blast Of Power,2026-02-02,5.455,6.663,Lasso
Blast Of Power,2026-02-02,5.455,5.9627,Prophet
Blast Of Power,2026-02-02,5.455,5.6528,RandomForest
Blast Of Power,2026-02-02,5.455,6.3666,Ridge
Blast Of Power,2026-02-02,5.455,6.0013,XGBoost
Blast Of Power,2026-02-09,5.105,4.4213,ARIMA
Blast Of Power,2026-02-09,5.105,5.2904,Lasso
Blast Of Power,2026-02-09,5.105,5.5593,Prophet
Blast Of Power,2026-02-09,5.105,5.1785,RandomForest
Blast Of Power,2026-02-09,5.105,5.2598,Ridge
Blast Of Power,2026-02-09,5.105,5.1814,XGBoost
Blast Of Power,2026-02-16,5.02,4.8487,ARIMA
Blast Of Power,2026-02-16,5.02,5.0093,Lasso
Blast Of Power,2026-02-16,5.02,4.398,Prophet
Blast Of Power,2026-02-16,5.02,4.7141,RandomForest
Blast Of Power,2026-02-16,5.02,5.1587,Ridge
Blast Of Power,2026-02-16,5.02,4.9467,XGBoost
Blast Of Power,2026-02-23,5.105,4.9578,ARIMA
Blast Of Power,2026-02-23,5.105,4.9581,Lasso
Blast Of Power,2026-02-23,5.105,3.2367,Prophet
Blast Of Power,2026-02-23,5.105,5.1464,RandomForest
Blast Of Power,2026-02-23,5.105,4.9963,Ridge
Blast Of Power,2026-02-23,5.105,3.798,XGBoost
Blast Of Power,2026-03-02,5.09,4.9122,ARIMA
Blast Of Power,2026-03-02,5.09,5.0699,Lasso
Blast Of Power,2026-03-02,5.09,2.0755,Prophet
Blast Of Power,2026-03-02,5.09,5.0982,RandomForest
Blast Of Power,2026-03-02,5.09,5.0959,Ridge
Blast Of Power,2026-03-02,5.09,3.9758,XGBoost
Blast Of Power,2026-03-09,5.07,4.8788,ARIMA
Blast Of Power,2026-03-09,5.07,5.0695,Lasso
Blast Of Power,2026-03-09,5.07,0.9142,Prophet
Blast Of Power,2026-03-09,5.07,5.1773,RandomForest
Blast Of Power,2026-03-09,5.07,5.1533,Ridge
Blast Of Power,2026-03-09,5.07,3.7961,XGBoost
Blastcone Fae,2026-01-05,0.2267,0.2066,ARIMA
Blastcone Fae,2026-01-05,0.2267,0.1761,Lasso
Blastcone Fae,2026-01-05,0.2267,0.2405,Prophet
Blastcone Fae,2026-01-05,0.2267,0.2122,RandomForest
Blastcone Fae,2026-01-05,0.2267,0.1742,Ridge
Blastcone Fae,2026-01-05,0.2267,0.206,XGBoost
Blastcone Fae,2026-01-12,0.265,0.214,ARIMA
Blastcone Fae,2026-01-12,0.265,0.2211,Lasso
Blastcone Fae,2026-01-12,0.265,0.2236,Prophet
Blastcone Fae,2026-01-12,0.265,0.2464,RandomForest
Blastcone Fae,2026-01-12,0.265,0.2472,Ridge
Blastcone Fae,2026-01-12,0.265,0.2446,XGBoost
Blastcone Fae,2026-01-19,0.2,0.2281,ARIMA
Blastcone Fae,2026-01-19,0.2,0.2693,Lasso
Blastcone Fae,2026-01-19,0.2,0.2132,Prophet
Blastcone Fae,2026-01-19,0.2,0.2144,RandomForest
Blastcone Fae,2026-01-19,0.2,0.2674,Ridge
Blastcone Fae,2026-01-19,0.2,0.2185,XGBoost
Blastcone Fae,2026-01-26,0.1967,0.2042,ARIMA
Blastcone Fae,2026-01-26,0.1967,0.1867,Lasso
Blastcone Fae,2026-01-26,0.1967,0.2027,Prophet
Blastcone Fae,2026-01-26,0.1967,0.1948,RandomForest
Blastcone Fae,2026-01-26,0.1967,0.1981,Ridge
Blastcone Fae,2026-01-26,0.1967,0.1913,XGBoost
Blastcone Fae,2026-02-02,0.17,0.203,ARIMA
Blastcone Fae,2026-02-02,0.17,0.1994,Lasso
Blastcone Fae,2026-02-02,0.17,0.1923,Prophet
Blastcone Fae,2026-02-02,0.17,0.1834,RandomForest
Blastcone Fae,2026-02-02,0.17,0.2213,Ridge
Blastcone Fae,2026-02-02,0.17,0.1971,XGBoost
Blastcone Fae,2026-02-09,0.18,0.1931,ARIMA
Blastcone Fae,2026-02-09,0.18,0.1637,Lasso
Blastcone Fae,2026-02-09,0.18,0.1884,Prophet
Blastcone Fae,2026-02-09,0.18,0.1795,RandomForest
Blastcone Fae,2026-02-09,0.18,0.1753,Ridge
Blastcone Fae,2026-02-09,0.18,0.1774,XGBoost
Blastcone Fae,2026-02-16,0.2,0.1968,ARIMA
Blastcone Fae,2026-02-16,0.2,0.1875,Lasso
Blastcone Fae,2026-02-16,0.2,0.178,Prophet
Blastcone Fae,2026-02-16,0.2,0.1938,RandomForest
Blastcone Fae,2026-02-16,0.2,0.199,Ridge
Blastcone Fae,2026-02-16,0.2,0.1877,XGBoost
Blastcone Fae,2026-02-23,0.225,0.2042,ARIMA
Blastcone Fae,2026-02-23,0.225,0.2141,Lasso
Blastcone Fae,2026-02-23,0.225,0.1675,Prophet
Blastcone Fae,2026-02-23,0.225,0.2052,RandomForest
